Item_Id,Low_Cap_Price
IT_296613,4171
IT_296628,5005
IT_296630,4677
IT_296633,3863
IT_296638,4977
IT_296647,4600
IT_296649,4979
IT_296651,4558
IT_296654,4355
IT_296662,5754
IT_296729,488
IT_296731,4299
IT_296735,2847
IT_296758,4622
IT_296764,4837
IT_296767,3933
IT_296770,4902
IT_296781,4187
IT_296807,5949
IT_296809,2932
IT_296820,4798
IT_296827,3221
IT_296855,7402
IT_296886,5050
IT_296889,557
IT_296892,8615
IT_296919,4697
IT_296927,4832
IT_296932,5271
IT_296944,4512
IT_296949,4469
IT_297031,4758
IT_297034,3720
IT_297036,5242
IT_297046,2688
IT_297127,6228
IT_297134,2680
IT_297152,6086
IT_297171,4902
IT_297177,5689
IT_297193,4817
IT_297197,4160
IT_297215,4312
IT_297227,6087
IT_297264,5150
IT_297279,4867
IT_297282,5159
IT_297284,9466
IT_297311,4919
IT_297361,4092
IT_297403,6072
IT_297439,10497
IT_297449,4154
IT_297452,4953
IT_297454,3044
IT_297477,4449
IT_297488,5224
IT_297489,6540
IT_297492,4843
IT_297493,4514
IT_297501,4953
IT_297505,5752
IT_297508,5610
IT_297556,4571
IT_297591,6849
IT_297610,9232
IT_297614,3264
IT_297629,5808
IT_297640,4520
IT_297643,5236
IT_297645,4425
IT_297646,4658
IT_297661,5729
IT_297678,4262
IT_297687,4543
IT_297690,4487
IT_297753,5570
IT_297781,5726
IT_297795,5571
IT_297821,5199
IT_297824,568
IT_297825,4286
IT_297828,8518
IT_297869,4401
IT_297880,5983
IT_297894,5293
IT_297918,4295
IT_297924,10992
IT_297929,5607
IT_297973,5164
IT_297982,2803
IT_297993,5655
IT_298010,4940
IT_298014,4847
IT_298015,4696
IT_298023,4660
IT_298028,5470
IT_298044,4453
IT_298059,4223
IT_298064,3733
IT_298090,7086
IT_298095,12808
IT_298106,6058
IT_298171,4787
IT_298182,5640
IT_298199,4944
IT_298254,6707
IT_298321,7495
IT_298342,7324
IT_298348,5087
IT_298366,4786
IT_298368,4783
IT_298371,4448
IT_298454,8173
IT_298474,7024
IT_298577,11096
IT_298610,7892
IT_298617,5191
IT_298623,4810
IT_298628,4162
IT_298629,4913
IT_298640,5446
IT_298650,5368
IT_298671,4863
IT_298725,5207
IT_298732,4819
IT_298734,5641
IT_298739,5619
IT_298785,8177
IT_298819,4468
IT_298821,8586
IT_298843,4010
IT_298880,5606
IT_298883,5217
IT_298887,5452
IT_298894,4892
IT_298899,4764
IT_298929,5186
IT_298941,4354
IT_299009,4813
IT_299036,6784
IT_299046,4311
IT_299085,6393
IT_299099,9089
IT_299110,461
IT_299111,4336
IT_299118,4078
IT_299153,4871
IT_299158,5510
IT_299169,5557
IT_299205,4926
IT_299246,5940
IT_299247,6768
IT_299270,515
IT_299304,6198
IT_299314,5123
IT_299316,4743
IT_299330,5398
IT_299354,4403
IT_299371,4895
IT_299383,6992
IT_299399,7000
IT_299417,3846
IT_299421,2167
IT_299455,4446
IT_299457,4774
IT_299473,5752
IT_299483,4938
IT_299491,4292
IT_299494,4172
IT_299546,6451
IT_299573,5936
IT_299576,2887
IT_299589,1948
IT_299593,5063
IT_299606,5285
IT_299617,4773
IT_299629,5691
IT_299632,5847
IT_299642,4914
IT_299650,3115
IT_299664,4232
IT_299689,5776
IT_299692,3504
IT_299698,7877
IT_299708,5248
IT_299722,4757
IT_299726,5829
IT_299731,3943
IT_299769,6362
IT_299780,9427
IT_299792,121
IT_299793,4521
IT_299796,4247
IT_299797,6198
IT_299840,5049
IT_299848,5195
IT_299859,5710
IT_299865,5070
IT_299869,4935
IT_299872,4456
IT_299877,7283
IT_299889,5008
IT_299910,10828
IT_299951,3391
IT_299991,4854
IT_299993,5409
IT_299995,6368
IT_299997,5034
IT_300004,4947
IT_300011,5577
IT_300018,6155
IT_300022,5165
IT_300048,4731
IT_300059,4089
IT_300068,12766
IT_300100,5982
IT_300108,6360
IT_300125,9236
IT_300147,5615
IT_300148,4703
IT_300158,5639
IT_300162,5673
IT_300171,5153
IT_300224,14160
IT_300261,4208
IT_300263,7447
IT_300305,4985
IT_300311,5320
IT_300338,4515
IT_300360,66404916
IT_300388,6710
IT_300389,7202
IT_300401,9459
IT_300410,4389
IT_300411,4261
IT_300426,3735
IT_300430,8170
IT_300458,4646
IT_300466,5822
IT_300473,5748
IT_300478,5240
IT_300484,4668
IT_300551,6258
IT_300571,9124
IT_300581,4966
IT_300585,4888
IT_300592,4922
IT_300602,4477
IT_300617,4456
IT_300622,5494
IT_300690,15259
IT_300705,7066
IT_300716,7740
IT_300731,4238
IT_300732,7799
IT_300755,7391
IT_300776,5090
IT_300784,4758
IT_300806,4660
IT_300849,14803
IT_300853,11177
IT_300866,6624
IT_300890,4337
IT_300895,3229
IT_300910,9099
IT_300930,5211
IT_300942,6304
IT_300948,5500
IT_300968,5180
IT_301016,6785
IT_301018,5805
IT_301044,3404
IT_301078,5360
IT_301083,5114
IT_301097,5976
IT_301099,4637
IT_301108,5064
IT_301113,4298
IT_301188,5184
IT_301191,1117
IT_301193,4652
IT_301198,2938
IT_301235,4842
IT_301242,4626
IT_301246,5809
IT_301249,6049
IT_301253,5589
IT_301267,4576
IT_301315,6301
IT_301316,5496
IT_301339,2658
IT_301351,8899
IT_301362,4886
IT_301364,6782
IT_301367,5176
IT_301370,5429
IT_301372,4780
IT_301377,6081
IT_301379,4543
IT_301383,5696
IT_301385,5146
IT_301389,4825
IT_301406,7139
IT_301464,6987
IT_301491,4413
IT_301508,5662
IT_301510,4858
IT_301527,7063
IT_301538,42914
IT_301561,3185
IT_301566,8000
IT_301580,4708
IT_301603,4471
IT_301625,19118
IT_301627,11248
IT_301659,6410
IT_301691,5741
IT_301695,6786
IT_301697,4227
IT_301699,5543
IT_301706,5678
IT_301713,5583
IT_301716,6158
IT_301738,7294
IT_301739,6642
IT_301757,12172
IT_301772,10157
IT_301818,3053
IT_301845,6046
IT_301849,6993
IT_301852,4311
IT_301853,5472
IT_301877,5599
IT_301900,4256
IT_301976,2826
IT_301988,6991
IT_301990,2925
IT_302019,4866
IT_302023,4032
IT_302027,6163
IT_302030,4930
IT_302033,5313
IT_302038,5434
IT_302046,4597
IT_302090,4693
IT_302098,2457
IT_302117,9341
IT_302128,6469
IT_302161,10035
IT_302177,6192
IT_302186,5230
IT_302200,6070
IT_302202,5042
IT_302210,5594
IT_302217,4524
IT_302222,5752
IT_302253,7824
IT_302288,10857
IT_302290,7565
IT_302298,3940
IT_302305,4662
IT_302321,8601
IT_302324,6609
IT_302343,4281
IT_302345,5532
IT_302353,4882
IT_302356,3588
IT_302358,6249
IT_302365,4621
IT_302367,5963
IT_302418,12170
IT_302440,9430
IT_302442,5600
IT_302445,556
IT_302447,4109
IT_302454,4440
IT_302459,18412
IT_302469,8502
IT_302482,6646
IT_302486,5444
IT_302498,6091
IT_302501,6144
IT_302526,8282
IT_302529,4544
IT_302556,7088
IT_302557,3928
IT_302561,10041
IT_302564,10129
IT_302583,5592
IT_302605,4517
IT_302624,7301
IT_302654,3924
IT_302658,5461
IT_302674,7902
IT_302679,5731
IT_302695,5472
IT_302703,4887
IT_302711,6076
IT_302728,4718
IT_302781,7083
IT_302808,2904
IT_302848,5379
IT_302861,6636
IT_302866,6419
IT_302869,6058
IT_302880,4322
IT_302897,8569
IT_302935,6931
IT_302940,7175
IT_302953,4978
IT_302959,9725
IT_302965,3327
IT_302979,9800
IT_303004,5420
IT_303011,5099
IT_303015,3884
IT_303016,6004
IT_303019,6244
IT_303034,4551
IT_303052,8707
IT_303056,4166
IT_303062,23510
IT_303113,6433
IT_303119,9398
IT_303136,8777
IT_303158,5263
IT_303169,3389
IT_303220,6600
IT_303260,771
IT_303281,10841
IT_303298,7192
IT_303303,5408
IT_303317,5940
IT_303320,6180
IT_303333,5675
IT_303357,5848
IT_303361,4564
IT_303378,18089
IT_303393,7728
IT_303408,560
IT_303427,12203
IT_303441,5110
IT_303445,5496
IT_303452,6223
IT_303458,5254
IT_303460,5787
IT_303463,5933
IT_303464,5640
IT_303465,5214
IT_303467,5531
IT_303469,5433
IT_303481,9001
IT_303516,5873
IT_303525,5357
IT_303543,5140
IT_303558,5255
IT_303563,4410
IT_303585,13096
IT_303618,11692
IT_303622,928
IT_303627,5491
IT_303635,6881
IT_303663,4954
IT_303665,5531
IT_303672,5300
IT_303678,3953
IT_303679,5721
IT_303682,6468
IT_303686,6416
IT_303710,5386
IT_303721,4387
IT_303743,14512
IT_303794,9111
IT_303818,5326
IT_303836,4928
IT_303837,5528
IT_303841,2864
IT_303865,4529
IT_303868,6264
IT_303886,3910
IT_303892,21204
IT_303911,13190
IT_303914,11510
IT_303928,7278
IT_303943,10572
IT_303948,8806
IT_303959,11859
IT_303976,4752
IT_303994,5169
IT_303999,5284
IT_304004,3858
IT_304009,6098
IT_304040,8799
IT_304057,6010
IT_304067,12054
IT_304072,11736
IT_304085,7682
IT_304108,760
IT_304115,4260
IT_304134,6542
IT_304147,6515
IT_304157,5630
IT_304169,6274
IT_304176,6370
IT_304179,6283
IT_304208,4832
IT_304230,3979
IT_304288,8391
IT_304301,6281
IT_304308,4766
IT_304310,4549
IT_304311,5413
IT_304325,6363
IT_304328,5314
IT_304330,6169
IT_304338,5288
IT_304342,4615
IT_304353,15704
IT_304361,5191
IT_304391,15581
IT_304423,1025
IT_304425,4293
IT_304439,6530
IT_304443,9860
IT_304454,6176
IT_304459,6385
IT_304463,5246
IT_304476,5906
IT_304479,6579
IT_304496,4469
IT_304512,4874
IT_304529,14515
IT_304540,6797
IT_304554,5110
IT_304597,11160
IT_304623,10435
IT_304649,11784
IT_304670,5473
IT_304677,4943
IT_304685,6285
IT_304689,6256
IT_304715,8033
IT_304718,5563
IT_304787,5357
IT_304788,6225
IT_304789,9362
IT_304794,3707
IT_304820,5324
IT_304827,5117
IT_304828,5368
IT_304835,5166
IT_304842,6456
IT_304859,4773
IT_304869,6947
IT_304899,14882
IT_304904,5159
IT_304930,10295
IT_304933,838
IT_304935,6929
IT_304946,10730
IT_304955,8516
IT_304976,5506
IT_304981,5573
IT_304982,6333
IT_304990,6849
IT_305005,4761
IT_305040,13199
IT_305062,6740
IT_305063,83311
IT_305095,5033
IT_305101,5575
IT_305107,6177
IT_305110,6356
IT_305112,5722
IT_305160,12772
IT_305189,5991
IT_305190,8785
IT_305194,4689
IT_305207,10665
IT_305211,9735
IT_305242,5642
IT_305244,6132
IT_305247,6238
IT_305252,5603
IT_305269,7780
IT_305309,7155
IT_305328,9553
IT_305331,3548
IT_305341,10879
IT_305355,5116
IT_305359,6584
IT_305360,5186
IT_305368,6767
IT_305391,6863
IT_305439,10676
IT_305471,4795
IT_305476,7407
IT_305479,4390
IT_305498,13825
IT_305535,6321
IT_305554,9181
IT_305569,5650
IT_305594,6573
IT_305602,5835
IT_305610,4748
IT_305624,8417
IT_305690,6162
IT_305708,6327
IT_305727,5651
IT_305743,6838
IT_305758,4595
IT_305770,7943
IT_305775,5116
IT_305796,10087
IT_305808,12928
IT_305825,9065
IT_305830,5679
IT_305832,6646
IT_305835,4957
IT_305849,11088
IT_305853,6471
IT_305873,5354
IT_305881,5261
IT_305892,6842
IT_305914,6565
IT_305945,12036
IT_305977,2431
IT_305980,7175
IT_305985,3083
IT_305992,8915
IT_306002,11218
IT_306019,5260
IT_306027,5666
IT_306040,4226
IT_306041,6313
IT_306045,6998
IT_306057,5669
IT_306062,4806
IT_306065,5053
IT_306127,3181
IT_306134,10004
IT_306178,4449
IT_306256,10445
IT_306259,5505
IT_306264,3068
IT_306276,7982
IT_306292,5225
IT_306293,5550
IT_306302,5257
IT_306312,6626
IT_306315,5886
IT_306340,8749
IT_306373,4254
IT_306375,11280
IT_306392,5262
IT_306395,5999
IT_306412,4223
IT_306421,7797
IT_306440,8089
IT_306451,10524
IT_306467,9263
IT_306469,6064
IT_306490,7790
IT_306492,2607
IT_306510,5725
IT_306540,5576
IT_306547,4980
IT_306553,4274
IT_306560,8908
IT_306564,4381
IT_306613,10225
IT_306617,6502
IT_306618,9398
IT_306651,5578
IT_306654,6172
IT_306658,4867
IT_306659,6105
IT_306676,6614
IT_306702,4359
IT_306709,9168
IT_306714,7470
IT_306772,5814
IT_306773,9044
IT_306777,10356
IT_306785,15295
IT_306794,10077
IT_306814,5702
IT_306819,5985
IT_306831,6829
IT_306852,5434
IT_306857,4109
IT_306921,10113
IT_306936,10147
IT_306957,5088
IT_306978,6444
IT_306996,5155
IT_307004,4164
IT_307064,8890
IT_307065,7118
IT_307066,5242
IT_307081,11377
IT_307099,6371
IT_307104,5209
IT_307114,5219
IT_307117,5699
IT_307144,4846
IT_307150,6661
IT_307153,3206
IT_307164,7695
IT_307168,4052
IT_307228,11281
IT_307244,5464
IT_307250,5384
IT_307259,5006
IT_307265,6307
IT_307330,8187
IT_307358,4023
IT_307360,4560
IT_307379,10554
IT_307395,10267
IT_307434,7134
IT_307452,3840
IT_307478,5330
IT_307479,5519
IT_307493,6175
IT_307502,5596
IT_307517,9302
IT_307528,6808
IT_307554,6976
IT_307578,4037
IT_307584,12070
IT_307610,5146
IT_307611,5971
IT_307618,5044
IT_307665,5139
IT_307714,12590
IT_307721,3365
IT_307727,11870
IT_307732,11703
IT_307737,7026
IT_307752,6173
IT_307754,5137
IT_307755,5866
IT_307773,6271
IT_307785,5543
IT_307798,4533
IT_307850,12437
IT_307851,9071
IT_307856,10359
IT_307858,6716
IT_307859,9080
IT_307870,9344
IT_307874,9937
IT_307895,7488
IT_307897,5480
IT_307898,5891
IT_307906,5075
IT_307920,6130
IT_307941,4672
IT_308011,10721
IT_308017,9366
IT_308033,5351
IT_308040,5945
IT_308047,5813
IT_308059,6839
IT_308061,5507
IT_308063,6311
IT_308070,5610
IT_308082,4556
IT_308120,5985
IT_308146,5639
IT_308157,7444
IT_308159,4398
IT_308165,8569
IT_308166,4377
IT_308185,8206
IT_308198,12302
IT_308211,9254
IT_308233,10562
IT_308252,5315
IT_308253,5953
IT_308267,6298
IT_308270,6390
IT_308273,6306
IT_308280,5553
IT_308346,10474
IT_308355,10556
IT_308380,5937
IT_308384,5795
IT_308395,4903
IT_308399,6325
IT_308412,5452
IT_308417,5143
IT_308424,4858
IT_308433,5825
IT_308442,6710
IT_308473,10207
IT_308479,9653
IT_308498,6718
IT_308509,5788
IT_308515,4980
IT_308516,5804
IT_308528,4528
IT_308533,6506
IT_308544,6143
IT_308552,5616
IT_308555,5140
IT_308559,5270
IT_308603,12345
IT_308619,5326
IT_308622,9966
IT_308637,8945
IT_308651,5970
IT_308658,5428
IT_308671,4680
IT_308677,6318
IT_308679,5429
IT_308680,6355
IT_308693,5445
IT_308698,7549
IT_308701,3682
IT_308724,7089
IT_308755,10717
IT_308759,8097
IT_308760,9853
IT_308777,10266
IT_308801,5218
IT_308802,6036
IT_308808,6207
IT_308812,5583
IT_308816,6355
IT_308820,6708
IT_308823,5494
IT_308841,5011
IT_308843,4875
IT_308890,19834
IT_308897,10119
IT_308904,8923
IT_308921,10907
IT_308933,6086
IT_308939,5931
IT_308956,6482
IT_308963,5337
IT_308999,7000
IT_309012,6476
IT_309014,5760
IT_309016,6619
IT_309039,8408
IT_309073,10430
IT_309078,9626
IT_309106,6522
IT_309120,4955
IT_309124,8529
IT_309128,6332
IT_309183,13260
IT_309189,9890
IT_309204,5648
IT_309205,5631
IT_309209,7475
IT_309212,5982
IT_309218,5457
IT_309244,4296
IT_309298,13243
IT_309313,9653
IT_309317,6173
IT_309336,6099
IT_309354,6708
IT_309374,4861
IT_309393,6949
IT_309433,8417
IT_309437,11342
IT_309445,10719
IT_309460,5855
IT_309468,5320
IT_309477,6300
IT_309490,5584
IT_309522,11150
IT_309559,9137
IT_309573,10971
IT_309614,5800
IT_309631,6700
IT_309644,5682
IT_309667,9462
IT_309676,7329
IT_309697,7724
IT_309709,1348
IT_309720,11736
IT_309746,5883
IT_309754,5395
IT_309757,5708
IT_309760,6413
IT_309765,7093
IT_309767,5784
IT_309782,5481
IT_309821,12498
IT_309824,10479
IT_309848,5944
IT_309850,6603
IT_309870,12005
IT_309892,12491
IT_309914,11384
IT_309945,7666
IT_309948,5586
IT_309969,6961
IT_309977,7851
IT_309986,5397
IT_309995,7744
IT_310000,8401
IT_310003,14499
IT_310026,11133
IT_310045,11828
IT_310051,10454
IT_310065,5751
IT_310076,5615
IT_310083,7418
IT_310086,6612
IT_310093,5614
IT_310103,7059
IT_310119,7426
IT_310149,11617
IT_310167,12005
IT_310185,5680
IT_310190,6122
IT_310218,6048
IT_310223,5770
IT_310256,11765
IT_310276,12112
IT_310286,13861
IT_310307,5452
IT_310316,5769
IT_310337,7730
IT_310343,9079
IT_310376,9512
IT_310383,1195
IT_310384,5464
IT_310389,10961
IT_310414,5724
IT_310415,6044
IT_310427,5623
IT_310443,6317
IT_310447,6033
IT_310459,7622
IT_310476,6836
IT_310485,10127
IT_310501,9211
IT_310502,6114
IT_310503,6678
IT_310506,12578
IT_310530,5462
IT_310531,5893
IT_310536,6097
IT_310560,5777
IT_310566,5562
IT_310576,9385
IT_310600,6077
IT_310608,13875
IT_310612,5979
IT_310661,7834
IT_310665,8467
IT_310670,12180
IT_310696,5503
IT_310721,5651
IT_310732,9043
IT_310741,6904
IT_310764,8336
IT_310775,9632
IT_310795,5767
IT_310796,5721
IT_310812,5907
IT_310814,6363
IT_310828,5287
IT_310831,5684
IT_310862,13076
IT_310872,10452
IT_310884,9403
IT_310885,10138
IT_310886,8307
IT_310892,11711
IT_310894,8933
IT_310917,5816
IT_310918,6206
IT_310932,6866
IT_310946,6031
IT_310950,5430
IT_310953,6192
IT_310997,13366
IT_310999,14515
IT_311011,6307
IT_311014,12799
IT_311035,5534
IT_311036,6147
IT_311071,8446
IT_311109,5545
IT_311110,12756
IT_311111,7299
IT_311115,13493
IT_311116,9471
IT_311136,6017
IT_311144,5893
IT_311157,6249
IT_311170,5645
IT_311205,11637
IT_311206,13258
IT_311215,9840
IT_311234,9326
IT_311237,7147
IT_311243,6223
IT_311252,5905
IT_311273,5873
IT_311290,5472
IT_311326,10615
IT_311333,6237
IT_311345,6279
IT_311358,4527
IT_311374,9443
IT_311385,11100
IT_311399,6293
IT_311401,10000
IT_311402,7847
IT_311409,14236
IT_311430,6241
IT_311439,6036
IT_311507,15003
IT_311518,10517
IT_311524,10019
IT_311536,6819
IT_311573,5993
IT_311609,7271
IT_311640,6935
IT_311652,11140
IT_311666,5716
IT_311667,6595
IT_311704,5733
IT_311707,5059
IT_311709,7721
IT_311719,9972
IT_311725,6734
IT_311740,13328
IT_311751,6627
IT_311752,13107
IT_311763,10966
IT_311805,5541
IT_311817,10728
IT_311841,13713
IT_311857,10133
IT_311866,10638
IT_311896,4916
IT_311904,6415
IT_311910,9202
IT_311928,5894
IT_311929,9035
IT_311965,11605
IT_311968,1371
IT_311977,13321
IT_312004,5691
IT_312010,6355
IT_312016,5891
IT_312018,6905
IT_312031,5229
IT_312044,9416
IT_312060,12795
IT_312063,12624
IT_312082,6405
IT_312097,6162
IT_312131,14265
IT_312139,6080
IT_312159,6751
IT_312170,9225
IT_312180,5598
IT_312184,5380
IT_312201,6774
IT_312229,5893
IT_312247,10726
IT_312264,5937
IT_312265,6108
IT_312274,5545
IT_312283,7110
IT_312297,5401
IT_312334,11325
IT_312350,5725
IT_312387,11881
IT_312423,6521
IT_312434,5837
IT_312439,6932
IT_312443,6195
IT_312449,8750
IT_312465,10251
IT_312468,12884
IT_312473,6801
IT_312479,9843
IT_312504,11578
IT_312510,8908
IT_312532,6036
IT_312554,6030
IT_312556,6850
IT_312585,16018
IT_312621,11448
IT_312623,7312
IT_312624,10666
IT_312628,9078
IT_312631,11532
IT_312641,6618
IT_312674,6805
IT_312695,9866
IT_312711,15457
IT_312712,10414
IT_312721,6148
IT_312758,10149
IT_312802,6513
IT_312805,6655
IT_312809,6261
IT_312815,5832
IT_312820,5217
IT_312835,6136
IT_312841,6696
IT_312851,4533
IT_312854,6634
IT_312865,7011
IT_312897,11023
IT_312903,10224
IT_312946,6059
IT_312952,5347
IT_312965,9393
IT_312970,6986
IT_312991,10612
IT_312994,7528
IT_312995,10252
IT_312997,11186
IT_313002,10509
IT_313004,14314
IT_313045,9534
IT_313054,5522
IT_313064,10620
IT_313071,7517
IT_313117,6847
IT_313119,6279
IT_313124,5855
IT_313148,7220
IT_313155,6430
IT_313161,5453
IT_313164,5182
IT_313169,8429
IT_313211,10763
IT_313219,11213
IT_313232,7077
IT_313239,5773
IT_313240,6236
IT_313248,6174
IT_313251,5685
IT_313266,7086
IT_313279,5517
IT_313297,3729
IT_313319,5340
IT_313320,14144
IT_313327,12337
IT_313338,6644
IT_313339,6073
IT_313372,2831
IT_313401,13295
IT_313403,10826
IT_313423,6583
IT_313433,5486
IT_313443,20834
IT_313468,10870
IT_313472,9320
IT_313495,6750
IT_313510,6479
IT_313525,9160
IT_313537,4816
IT_313561,12700
IT_313562,13409
IT_313577,9828
IT_313600,6267
IT_313625,9339
IT_313650,6946
IT_313680,9493
IT_313682,10584
IT_313700,6626
IT_313726,9377
IT_313730,6425
IT_313770,16660
IT_313783,1242
IT_313784,10287
IT_313804,6906
IT_313812,6082
IT_313821,6321
IT_313832,6828
IT_313853,5325
IT_313879,12051
IT_313897,10091
IT_313905,12660
IT_313929,6335
IT_313952,5546
IT_313969,14302
IT_314000,10506
IT_314016,6587
IT_314022,6130
IT_314029,6579
IT_314059,5481
IT_314103,6251
IT_314131,1057
IT_314180,6670
IT_314182,6017
IT_314195,6732
IT_314202,7314
IT_314212,9331
IT_314214,2710
IT_314220,5498
IT_314248,11358
IT_314249,12655
IT_314253,16904
IT_314271,11597
IT_314279,12990
IT_314292,6606
IT_314294,6198
IT_314295,6535
IT_314299,6464
IT_314321,9660
IT_314334,5872
IT_314376,12111
IT_314377,14593
IT_314382,6822
IT_314384,13896
IT_314389,9995
IT_314399,6680
IT_314435,5647
IT_314440,8256
IT_314444,3992
IT_314453,9001
IT_314458,3721
IT_314488,11892
IT_314490,9176
IT_314492,10625
IT_314509,6408
IT_314536,6689
IT_314539,5856
IT_314548,5858
IT_314551,6273
IT_314565,7652
IT_314594,12822
IT_314596,1357
IT_314600,13224
IT_314606,9345
IT_314617,6189
IT_314621,6305
IT_314646,9242
IT_314649,9020
IT_314656,5706
IT_314664,4486
IT_314693,11488
IT_314695,11825
IT_314698,11611
IT_314699,8074
IT_314701,13836
IT_314711,6622
IT_314713,6390
IT_314718,6101
IT_314719,6233
IT_314739,6275
IT_314741,7070
IT_314743,8983
IT_314754,5942
IT_314757,5999
IT_314822,10233
IT_314849,9724
IT_314858,10254
IT_314879,6229
IT_314886,6595
IT_314912,5517
IT_314968,9410
IT_314970,9918
IT_314979,10159
IT_314994,6272
IT_315012,6322
IT_315017,6950
IT_315025,5881
IT_315040,8957
IT_315065,13510
IT_315069,9797
IT_315073,11791
IT_315075,9488
IT_315083,13921
IT_315088,6362
IT_315095,6313
IT_315097,6764
IT_315102,6270
IT_315116,5979
IT_315133,6786
IT_315138,10714
IT_315139,9818
IT_315144,9183
IT_315181,9360
IT_315186,11967
IT_315206,6708
IT_315207,6129
IT_315219,5758
IT_315246,6604
IT_315307,6683
IT_315313,6524
IT_315314,6189
IT_315322,6991
IT_315386,14138
IT_315391,5160
IT_315398,6471
IT_315404,6400
IT_315409,6840
IT_315413,5782
IT_315424,7048
IT_315427,6956
IT_315430,7816
IT_315436,8511
IT_315437,6532
IT_315459,12403
IT_315461,9802
IT_315473,7178
IT_315476,5848
IT_315478,7314
IT_315506,15501
IT_315519,12013
IT_315520,14619
IT_315526,9698
IT_315539,6422
IT_315548,7043
IT_315554,7287
IT_315559,5712
IT_315560,7392
IT_315570,7343
IT_315579,6153
IT_315588,10876
IT_315589,10354
IT_315590,8729
IT_315602,6135
IT_315634,5786
IT_315635,11624
IT_315642,10785
IT_315653,6553
IT_315660,6273
IT_315667,7142
IT_315680,6949
IT_315687,9260
IT_315690,7850
IT_315736,11719
IT_315754,11830
IT_315757,14867
IT_315772,6875
IT_315773,6389
IT_315780,7051
IT_315785,6840
IT_315797,8291
IT_315798,8318
IT_315804,7785
IT_315806,6186
IT_315816,10675
IT_315855,13059
IT_315857,95140
IT_315859,10858
IT_315865,12809
IT_315872,6118
IT_315878,6433
IT_315890,7663
IT_315908,7307
IT_315912,6192
IT_315938,12660
IT_315945,15577
IT_315962,10367
IT_315963,5329
IT_315971,12471
IT_315983,6685
IT_315989,6470
IT_315998,6697
IT_316012,6784
IT_316024,7783
IT_316031,5933
IT_316039,10831
IT_316041,8260
IT_316080,14069
IT_316084,9997
IT_316086,8298
IT_316094,11228
IT_316106,6797
IT_316107,6654
IT_316108,5950
IT_316135,7867
IT_316139,7392
IT_316145,5940
IT_316149,7169
IT_316172,11413
IT_316176,6666
IT_316184,7017
IT_316197,8099
IT_316219,9590
IT_316240,9516
IT_316263,6408
IT_316272,6247
IT_316302,6647
IT_316305,6405
IT_316314,8487
IT_316358,9622
IT_316363,6582
IT_316365,7246
IT_316374,7039
IT_316380,6046
IT_316389,6699
IT_316398,7512
IT_316404,7122
IT_316408,6853
IT_316422,9286
IT_316442,14687
IT_316445,10986
IT_316452,12270
IT_316457,6945
IT_316464,10520
IT_316475,7070
IT_316476,6825
IT_316483,7282
IT_316504,9127
IT_316512,7412
IT_316518,5121
IT_316558,11774
IT_316562,11131
IT_316568,8837
IT_316583,6738
IT_316590,7553
IT_316603,6914
IT_316613,7171
IT_316615,7820
IT_316620,6937
IT_316664,10377
IT_316670,9366
IT_316673,6821
IT_316676,7067
IT_316677,6305
IT_316682,8354
IT_316699,5843
IT_316706,8493
IT_316709,7461
IT_316711,7147
IT_316715,7177
IT_316750,16932
IT_316756,12107
IT_316769,6569
IT_316775,6226
IT_316783,5918
IT_316792,6236
IT_316794,7259
IT_316801,7439
IT_316831,6821
IT_316845,5920
IT_316855,6874
IT_316869,9610
IT_316888,17817
IT_316902,9842
IT_316908,10800
IT_316909,6600
IT_316910,6678
IT_316943,7535
IT_316948,6965
IT_316953,7156
IT_316957,4685
IT_316961,8659
IT_317007,9891
IT_317013,9896
IT_317028,6374
IT_317052,8680
IT_317062,7092
IT_317091,10175
IT_317122,11645
IT_317130,10681
IT_317138,8114
IT_317139,5995
IT_317145,7325
IT_317146,6655
IT_317175,7088
IT_317180,6946
IT_317188,5543
IT_317207,10165
IT_317233,10169
IT_317251,6683
IT_317255,6688
IT_317256,6879
IT_317257,6662
IT_317275,6203
IT_317276,7031
IT_317279,6918
IT_317289,7150
IT_317293,6954
IT_317336,12731
IT_317361,6753
IT_317379,5828
IT_317393,7605
IT_317403,11301
IT_317404,10590
IT_317405,8785
IT_317447,7035
IT_317455,6751
IT_317488,7082
IT_317516,5598
IT_317533,5911
IT_317538,7357
IT_317543,6814
IT_317576,11810
IT_317580,1288
IT_317586,10589
IT_317594,9444
IT_317602,6806
IT_317622,8989
IT_317624,9034
IT_317626,7400
IT_317631,7011
IT_317680,10443
IT_317688,9743
IT_317700,6384
IT_317730,6913
IT_317765,13278
IT_317776,14932
IT_317785,10711
IT_317790,11139
IT_317808,6648
IT_317816,6244
IT_317827,5844
IT_317833,8929
IT_317835,7346
IT_317839,6936
IT_317845,7066
IT_317864,10080
IT_317879,13124
IT_317891,11740
IT_317907,6588
IT_317909,7044
IT_317914,6482
IT_317932,6204
IT_317939,10719
IT_317948,7257
IT_317952,7059
IT_317983,13565
IT_317998,15372
IT_318002,9631
IT_318017,6395
IT_318024,6295
IT_318045,6233
IT_318050,7311
IT_318055,7352
IT_318056,7021
IT_318060,6997
IT_318064,6500
IT_318069,4435
IT_318109,9468
IT_318110,8552
IT_318113,10125
IT_318125,6509
IT_318145,6203
IT_318155,6219
IT_318156,7501
IT_318160,7412
